id;rating_service;rating_atmosphere;rating_drinks;comment;created_at;place_id;user_id;updated_at
1451;5;5;5;NULL;09/03/2022 15:05;7161;30399;NULL
1452;1;2;1;NULL;09/03/2022 18:14;765;27359;NULL
1453;5;5;5;NULL;10/03/2022 02:46;3922;39087;NULL
1454;5;5;5;Endroit super grand avec plein de choix à boire et à manger ??;10/03/2022 14:58;1055;3;NULL
1455;5;5;5;NULL;10/03/2022 14:58;1055;35125;NULL
1456;5;5;4;NULL;11/03/2022 17:17;377;38397;NULL
1457;5;5;5;un très bon bar convivial, baby-foot gratuit , bière pas cher je vous le recommande !;11/03/2022 17:40;1858;39199;NULL
1458;5;5;4;NULL;11/03/2022 17:50;1946;16407;NULL
1459;5;5;5;une merveilleuse ambiance et un super billard, le parfait endroit pour se détendre au coeur de Strasbourg;12/03/2022 10:00;384;29273;NULL
1460;4;5;5;NULL;12/03/2022 12:34;3;33810;NULL
1461;4;4;3;NULL;12/03/2022 12:45;214;39238;NULL
1462;5;5;5;NULL;12/03/2022 18:05;696;30886;NULL
1463;5;5;5;Les serveuses sont vraiment adorables et l'ambiance est super! On recommande vivement!;13/03/2022 11:19;2647;39332;NULL
1464;4;4;4;NULL;13/03/2022 17:05;54;37767;NULL
1465;4;5;5;NULL;13/03/2022 18:42;6502;36283;NULL
1466;3;4;3;NULL;14/03/2022 01:57;2186;37965;NULL
1467;5;5;4;NULL;14/03/2022 13:13;3982;39418;NULL
1468;5;4;4;NULL;14/03/2022 13:47;2009;39423;NULL
1469;5;5;5;NULL;14/03/2022 15:45;7194;35125;NULL
1470;5;5;5;NULL;14/03/2022 23:04;1710;39500;NULL
1471;4;4;4;NULL;15/03/2022 07:28;1748;39384;NULL
1472;5;5;5;NULL;15/03/2022 13:11;7192;39542;NULL
1473;5;5;5;NULL;15/03/2022 18:42;186;29149;NULL
1474;5;5;4;NULL;16/03/2022 12:10;46;39640;NULL
1475;5;5;5;NULL;16/03/2022 15:08;436;38762;NULL
